0,0,11848
0,1,593520
0,2,351169
0,3,169661
0,4,784840
0,5,345595
0,6,450782
0,7,743313
0,8,490009
0,9,761782
0,10,162135
0,11,554635
0,12,272704
0,13,856945
0,14,205746
0,15,179692
0,16,189829
0,17,979918
0,18,287456
0,19,441768
0,20,877792
0,21,914146
0,22,40812
0,23,501926
0,24,231280
0,25,870733
0,26,572909
0,27,907209
0,28,737162
0,29,754209
0,30,418584
0,31,660456
0,32,94465
0,33,353075
0,34,138664
0,35,415154
0,36,453590
0,37,724952
0,38,73678
0,39,390331
0,40,747054
0,41,576602
0,42,212944
0,43,160903
0,44,528961
0,45,448155
0,46,896699
0,47,658033
0,48,496524
0,49,895600
0,50,658553
0,51,522404
0,52,618048
0,53,722089
0,54,739757
0,55,906975
0,56,209757
0,57,757720
0,58,971277
0,59,258741
0,60,309902
0,61,347261
0,62,469679
0,63,828440
0,64,765676
0,65,681597
0,66,823623
0,67,405484
0,68,698576
0,69,28014
0,70,111523
0,71,243173
0,72,714780
0,73,983922
0,74,413017
0,75,724704
0,76,369786
0,77,937090
0,78,133343
0,79,562363
0,80,96381
0,81,597601
0,82,633548
0,83,103637
0,84,805109
0,85,653805
0,86,390790
0,87,310687
0,88,908169
0,89,324462
0,90,990498
0,91,453787
0,92,867642
0,93,182924
0,94,683594
0,95,407767
0,96,228333
0,97,845524
0,98,186879
0,99,108486
0,100,249367
0,101,617553
0,102,107491
0,103,332130
0,104,115948
0,105,577292
0,106,518446
0,107,417663
0,108,872421
0,109,610377
0,110,376053
0,111,536551
0,112,502479
0,113,927130
0,114,341417
0,115,935101
0,116,827694
0,117,745633
0,118,913642
0,119,839460
0,120,941561
0,121,832194
0,122,151184
0,123,186998
0,124,452429
0,125,137057
0,126,463799
0,127,887791
0,128,184522
0,129,517827
0,130,930305
0,131,454169
0,132,996127
0,133,980004
0,134,950775
0,135,801742
0,136,801010
0,137,28574
0,138,975769
0,139,385116
0,140,404564
0,141,630216
0,142,59885
0,143,593088
0,144,298479
0,145,110908
0,146,322691
0,147,335150
0,148,74731
0,149,341237
0,150,628879
0,151,989782
0,152,509748
0,153,887294
0,154,226095
0,155,521298
0,156,96599
0,157,862049
0,158,372325
0,159,561570
0,160,349484
0,161,871105
0,162,184408
0,163,524061
0,164,78812
0,165,541371
0,166,168832
0,167,387823
0,168,445277
0,169,309833
0,170,667495
0,171,349785
0,172,398832
0,173,179104
0,174,80452
0,175,133233
0,176,256308
0,177,937005
0,178,497175
0,179,633525
0,180,713571
0,181,911539
0,182,656964
0,183,238413
